[GENERAL]
DATE=June 15, 2021 at 11:30:25
CYME_VERSION=8.02

[SI]

[LOADS]
FORMAT_LOADS=SectionID,DeviceNumber,LoadType,Connection,Location
p1ulv6047_load_p1ulv6047,p1ulv6047_load_p1ulv6047,SPOT,0,B,,,p1ulv6047_load_p1ulv6047,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv6048_load_p1ulv6048,p1ulv6048_load_p1ulv6048,SPOT,0,B,,,p1ulv6048_load_p1ulv6048,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv6049_load_p1ulv6049,p1ulv6049_load_p1ulv6049,SPOT,0,B,,,p1ulv6049_load_p1ulv6049,PQ,50.0,50.0,1.305015,0.2649945980072851,1.305015,0.2649945980072851,0
p1ulv6050_load_p1ulv6050,p1ulv6050_load_p1ulv6050,SPOT,0,B,,,p1ulv6050_load_p1ulv6050,PQ,50.0,50.0,0.745005,0.15010625560980215,0.745005,0.15010625560980215,0
p1ulv6051_load_p1ulv6051,p1ulv6051_load_p1ulv6051,SPOT,0,B,,,p1ulv6051_load_p1ulv6051,PQ,50.0,50.0,0.7600099999999999,0.15512015006255728,0.7600099999999999,0.15512015006255728,0
p1ulv6052_load_p1ulv6052,p1ulv6052_load_p1ulv6052,SPOT,0,B,,,p1ulv6052_load_p1ulv6052,PQ,50.0,50.0,0.8650100000000001,0.17519464971518603,0.8650100000000001,0.17519464971518603,0
p1ulv6053_load_p1ulv6053,p1ulv6053_load_p1ulv6053,SPOT,0,B,,,p1ulv6053_load_p1ulv6053,PQ,50.0,50.0,1.330015,0.2700710645231352,1.330015,0.2700710645231352,0
p1ulv6054_load_p1ulv6054,p1ulv6054_load_p1ulv6054,SPOT,0,B,,,p1ulv6054_load_p1ulv6054,PQ,50.0,50.0,1.03501,0.2101677443428008,1.03501,0.2101677443428008,0
p1ulv6055_load_p1ulv6055,p1ulv6055_load_p1ulv6055,SPOT,0,B,,,p1ulv6055_load_p1ulv6055,PQ,50.0,50.0,0.740005,0.14987678380884176,0.740005,0.14987678380884176,0
p1ulv6056_load_p1ulv6056,p1ulv6056_load_p1ulv6056,SPOT,0,B,,,p1ulv6056_load_p1ulv6056,PQ,50.0,50.0,1.10501,0.22495938037877436,1.10501,0.22495938037877436,0
p1ulv6056_load_p1ulv6057,p1ulv6056_load_p1ulv6057,SPOT,0,B,,,p1ulv6056_load_p1ulv6057,PQ,50.0,50.0,1.16001,0.23494242334321322,1.16001,0.23494242334321322,0
p1ulv6058_load_p1ulv6058,p1ulv6058_load_p1ulv6058,SPOT,0,B,,,p1ulv6058_load_p1ulv6058,PQ,50.0,50.0,1.300015,0.26533666910116366,1.300015,0.26533666910116366,0
p1ulv6059_load_p1ulv6059,p1ulv6059_load_p1ulv6059,SPOT,0,B,,,p1ulv6059_load_p1ulv6059,PQ,50.0,50.0,1.300015,0.26533666910116366,1.300015,0.26533666910116366,0
p1ulv6060_load_p1ulv6060,p1ulv6060_load_p1ulv6060,SPOT,0,B,,,p1ulv6060_load_p1ulv6060,PQ,50.0,50.0,1.4400149999999998,0.29466029439650554,1.4400149999999998,0.29466029439650554,0
p1ulv6061_load_p1ulv6061,p1ulv6061_load_p1ulv6061,SPOT,0,B,,,p1ulv6061_load_p1ulv6061,PQ,50.0,50.0,1.08001,0.21986984769629242,1.08001,0.21986984769629242,0
p1ulv6061_load_p1ulv6062,p1ulv6061_load_p1ulv6062,SPOT,0,B,,,p1ulv6061_load_p1ulv6062,PQ,50.0,50.0,1.485015,0.29998757373496765,1.485015,0.29998757373496765,0
p1ulv6063_load_p1ulv6063,p1ulv6063_load_p1ulv6063,SPOT,0,B,,,p1ulv6063_load_p1ulv6063,PQ,50.0,50.0,1.4400149999999998,0.2901393409063688,1.4400149999999998,0.2901393409063688,0
p1ulv6064_load_p1ulv6064,p1ulv6064_load_p1ulv6064,SPOT,0,B,,,p1ulv6064_load_p1ulv6064,PQ,50.0,50.0,0.6700050000000001,0.13499498901328918,0.6700050000000001,0.13499498901328918,0
p1ulv6065_load_p1ulv6065,p1ulv6065_load_p1ulv6065,SPOT,0,B,,,p1ulv6065_load_p1ulv6065,PQ,50.0,50.0,0.600005,0.11993949968758576,0.600005,0.11993949968758576,0
p1ulv6066_load_p1ulv6066,p1ulv6066_load_p1ulv6066,SPOT,0,B,,,p1ulv6066_load_p1ulv6066,PQ,50.0,50.0,0.6550050000000001,0.13504698994678754,0.6550050000000001,0.13504698994678754,0
p1ulv6067_load_p1ulv6067,p1ulv6067_load_p1ulv6067,SPOT,0,B,,,p1ulv6067_load_p1ulv6067,PQ,50.0,50.0,0.8950099999999999,0.1798577183317963,0.8950099999999999,0.1798577183317963,0
p1ulv6068_load_p1ulv6068,p1ulv6068_load_p1ulv6068,SPOT,0,B,,,p1ulv6068_load_p1ulv6068,PQ,50.0,50.0,0.8950099999999999,0.1798577183317963,0.8950099999999999,0.1798577183317963,0
p1ulv6069_load_p1ulv6069,p1ulv6069_load_p1ulv6069,SPOT,0,B,,,p1ulv6069_load_p1ulv6069,PQ,50.0,50.0,0.93501,0.18986187827940035,0.93501,0.18986187827940035,0
p1ulv6070_load_p1ulv6070,p1ulv6070_load_p1ulv6070,SPOT,0,B,,,p1ulv6070_load_p1ulv6070,PQ,50.0,50.0,0.8600100000000002,0.17508196009045146,0.8600100000000002,0.17508196009045146,0
p1ulv6070_load_p1ulv6071,p1ulv6070_load_p1ulv6071,SPOT,0,B,,,p1ulv6070_load_p1ulv6071,PQ,50.0,50.0,0.9050100000000001,0.18518592725199493,0.9050100000000001,0.18518592725199493,0
p1ulv6072_load_p1ulv6072,p1ulv6072_load_p1ulv6072,SPOT,0,B,,,p1ulv6072_load_p1ulv6072,PQ,50.0,50.0,1.03001,0.21022789932492286,1.03001,0.21022789932492286,0
p1ulv6073_load_p1ulv6073,p1ulv6073_load_p1ulv6073,SPOT,0,B,,,p1ulv6073_load_p1ulv6073,PQ,50.0,50.0,0.94501,0.1899055232910591,0.94501,0.1899055232910591,0
p1ulv6074_load_p1ulv6074,p1ulv6074_load_p1ulv6074,SPOT,0,B,,,p1ulv6074_load_p1ulv6074,PQ,50.0,50.0,0.720005,0.14506916674429784,0.720005,0.14506916674429784,0
p1ulv6075_load_p1ulv6075,p1ulv6075_load_p1ulv6075,SPOT,0,B,,,p1ulv6075_load_p1ulv6075,PQ,50.0,50.0,0.710005,0.1449139907963921,0.710005,0.1449139907963921,0
p1ulv6076_load_p1ulv6076,p1ulv6076_load_p1ulv6076,SPOT,0,B,,,p1ulv6076_load_p1ulv6076,PQ,50.0,50.0,0.7600099999999999,0.15512015006255728,0.7600099999999999,0.15512015006255728,0
p1ulv6075_load_p1ulv6077,p1ulv6075_load_p1ulv6077,SPOT,0,B,,,p1ulv6075_load_p1ulv6077,PQ,50.0,50.0,9.2751,1.8833893832464532,9.2751,1.8833893832464532,0
p1ulv6078_load_p1ulv6078,p1ulv6078_load_p1ulv6078,SPOT,0,C,,,p1ulv6078_load_p1ulv6078,PQ,50.0,50.0,1.16501,0.23473035596804798,1.16501,0.23473035596804798,0
p1ulv6079_load_p1ulv6079,p1ulv6079_load_p1ulv6079,SPOT,0,C,,,p1ulv6079_load_p1ulv6079,PQ,50.0,50.0,5.44505,1.105664560085185,5.44505,1.105664560085185,0
p1ulv6078_load_p1ulv6080,p1ulv6078_load_p1ulv6080,SPOT,0,C,,,p1ulv6078_load_p1ulv6080,PQ,50.0,50.0,3.465035,0.7054163551377512,3.465035,0.7054163551377512,0
p1ulv6081_load_p1ulv6081,p1ulv6081_load_p1ulv6081,SPOT,0,C,,,p1ulv6081_load_p1ulv6081,PQ,50.0,50.0,1.87002,0.3797237565588007,1.87002,0.3797237565588007,0
p1ulv6082_load_p1ulv6082,p1ulv6082_load_p1ulv6082,SPOT,0,B,,,p1ulv6082_load_p1ulv6082,PQ,50.0,50.0,5.835050000000001,1.1848574377324468,5.835050000000001,1.1848574377324468,0
p1ulv6083_load_p1ulv6083,p1ulv6083_load_p1ulv6083,SPOT,0,B,,,p1ulv6083_load_p1ulv6083,PQ,50.0,50.0,1.12501,0.23020300330136328,1.12501,0.23020300330136328,0
p1ulv6083_load_p1ulv6084,p1ulv6083_load_p1ulv6084,SPOT,0,B,,,p1ulv6083_load_p1ulv6084,PQ,50.0,50.0,1.3350149999999998,0.26968610468566845,1.3350149999999998,0.26968610468566845,0
p1ulv6085_load_p1ulv6085,p1ulv6085_load_p1ulv6085,SPOT,0,B,,,p1ulv6085_load_p1ulv6085,PQ,50.0,50.0,9.3651,1.9016646627035134,9.3651,1.9016646627035134,0
p1ulv6086_load_p1ulv6086,p1ulv6086_load_p1ulv6086,SPOT,0,B,,,p1ulv6086_load_p1ulv6086,PQ,50.0,50.0,0.720005,0.14506916674429784,0.720005,0.14506916674429784,0
p1ulv6086_load_p1ulv6087,p1ulv6086_load_p1ulv6087,SPOT,0,B,,,p1ulv6086_load_p1ulv6087,PQ,50.0,50.0,0.690005,0.14011149113076612,0.690005,0.14011149113076612,0
p1ulv6088_load_p1ulv6088,p1ulv6088_load_p1ulv6088,SPOT,0,B,,,p1ulv6088_load_p1ulv6088,PQ,50.0,50.0,0.705005,0.1449914657723998,0.705005,0.1449914657723998,0
p1ulv6089_load_p1ulv6089,p1ulv6089_load_p1ulv6089,SPOT,0,B,,,p1ulv6089_load_p1ulv6089,PQ,50.0,50.0,0.7600099999999999,0.15512015006255728,0.7600099999999999,0.15512015006255728,0
p1ulv6090_load_p1ulv6090,p1ulv6090_load_p1ulv6090,SPOT,0,B,,,p1ulv6090_load_p1ulv6090,PQ,50.0,50.0,0.620005,0.1249208112822805,0.620005,0.1249208112822805,0
p1ulv6091_load_p1ulv6091,p1ulv6091_load_p1ulv6091,SPOT,0,B,,,p1ulv6091_load_p1ulv6091,PQ,50.0,50.0,0.82001,0.1647860108929021,0.82001,0.1647860108929021,0
p1ulv6092_load_p1ulv6092,p1ulv6092_load_p1ulv6092,SPOT,0,B,,,p1ulv6092_load_p1ulv6092,PQ,50.0,50.0,0.505005,0.10490003665080959,0.505005,0.10490003665080959,0
p1ulv6093_load_p1ulv6093,p1ulv6093_load_p1ulv6093,SPOT,0,B,,,p1ulv6093_load_p1ulv6093,PQ,50.0,50.0,0.720005,0.14506916674429784,0.720005,0.14506916674429784,0
p1ulv6094_load_p1ulv6094,p1ulv6094_load_p1ulv6094,SPOT,0,B,,,p1ulv6094_load_p1ulv6094,PQ,50.0,50.0,0.88001,0.18007035042820305,0.88001,0.18007035042820305,0
p1ulv6095_load_p1ulv6095,p1ulv6095_load_p1ulv6095,SPOT,0,B,,,p1ulv6095_load_p1ulv6095,PQ,50.0,50.0,1.550015,0.3147439698626161,1.550015,0.3147439698626161,0
p1ulv6096_load_p1ulv6096,p1ulv6096_load_p1ulv6096,SPOT,0,B,,,p1ulv6096_load_p1ulv6096,PQ,50.0,50.0,1.340015,0.27489363851013987,1.340015,0.27489363851013987,0
p1ulv6097_load_p1ulv6097,p1ulv6097_load_p1ulv6097,SPOT,0,B,,,p1ulv6097_load_p1ulv6097,PQ,50.0,50.0,1.310015,0.26532365989600043,1.310015,0.26532365989600043,0
p1ulv6098_load_p1ulv6098,p1ulv6098_load_p1ulv6098,SPOT,0,B,,,p1ulv6098_load_p1ulv6098,PQ,50.0,50.0,0.87501,0.17995472722251266,0.87501,0.17995472722251266,0
p1ulv6099_load_p1ulv6099,p1ulv6099_load_p1ulv6099,SPOT,0,B,,,p1ulv6099_load_p1ulv6099,PQ,50.0,50.0,0.82501,0.16491743675011897,0.82501,0.16491743675011897,0
p1ulv6100_load_p1ulv6100,p1ulv6100_load_p1ulv6100,SPOT,0,B,,,p1ulv6100_load_p1ulv6100,PQ,50.0,50.0,0.84001,0.17013127906874298,0.84001,0.17013127906874298,0
p1ulv6101_load_p1ulv6101,p1ulv6101_load_p1ulv6101,SPOT,0,C,,,p1ulv6101_load_p1ulv6101,PQ,50.0,50.0,0.645005,0.12995790014778485,0.645005,0.12995790014778485,0
p1ulv6102_load_p1ulv6102,p1ulv6102_load_p1ulv6102,SPOT,0,C,,,p1ulv6102_load_p1ulv6102,PQ,50.0,50.0,0.7800100000000001,0.160012975208706,0.7800100000000001,0.160012975208706,0
p1ulv6103_load_p1ulv6103,p1ulv6103_load_p1ulv6103,SPOT,0,C,,,p1ulv6103_load_p1ulv6103,PQ,50.0,50.0,2.10502,0.4296404235269067,2.10502,0.4296404235269067,0
p1ulv6103_load_p1ulv6104,p1ulv6103_load_p1ulv6104,SPOT,0,C,,,p1ulv6103_load_p1ulv6104,PQ,50.0,50.0,2.1000200000000007,0.4253271849977283,2.1000200000000007,0.4253271849977283,0
p1ulv6105_load_p1ulv6105,p1ulv6105_load_p1ulv6105,SPOT,0,C,,,p1ulv6105_load_p1ulv6105,PQ,50.0,50.0,1.555015,0.3149446922311418,1.555015,0.3149446922311418,0
p1ulv6106_load_p1ulv6106,p1ulv6106_load_p1ulv6106,SPOT,0,A,,,p1ulv6106_load_p1ulv6106,PQ,50.0,50.0,1.3650150000000003,0.27502807430985576,1.3650150000000003,0.27502807430985576,0
p1ulv6107_load_p1ulv6107,p1ulv6107_load_p1ulv6107,SPOT,0,A,,,p1ulv6107_load_p1ulv6107,PQ,50.0,50.0,1.01001,0.20509127782695066,1.01001,0.20509127782695066,0
p1ulv6108_load_p1ulv6108,p1ulv6108_load_p1ulv6108,SPOT,0,A,,,p1ulv6108_load_p1ulv6108,PQ,50.0,50.0,0.645005,0.12995790014778485,0.645005,0.12995790014778485,0
p1ulv6108_load_p1ulv6109,p1ulv6108_load_p1ulv6109,SPOT,0,A,,,p1ulv6108_load_p1ulv6109,PQ,50.0,50.0,0.620005,0.1249208112822805,0.620005,0.1249208112822805,0
p1ulv6110_load_p1ulv6110,p1ulv6110_load_p1ulv6110,SPOT,0,A,,,p1ulv6110_load_p1ulv6110,PQ,50.0,50.0,0.595005,0.11988372241677617,0.595005,0.11988372241677617,0
p1ulv6111_load_p1ulv6111,p1ulv6111_load_p1ulv6111,SPOT,0,A,,,p1ulv6111_load_p1ulv6111,PQ,50.0,50.0,0.615005,0.12488209158321581,0.615005,0.12488209158321581,0
p1ulv6112_load_p1ulv6112,p1ulv6112_load_p1ulv6112,SPOT,0,A,,,p1ulv6112_load_p1ulv6112,PQ,50.0,50.0,0.81501,0.1650679084223,0.81501,0.1650679084223,0
p1ulv6113_load_p1ulv6113,p1ulv6113_load_p1ulv6113,SPOT,0,A,,,p1ulv6113_load_p1ulv6113,PQ,50.0,50.0,0.595005,0.11988372241677617,0.595005,0.11988372241677617,0
p1ulv6114_load_p1ulv6114,p1ulv6114_load_p1ulv6114,SPOT,0,A,,,p1ulv6114_load_p1ulv6114,PQ,50.0,50.0,0.585005,0.12000921855100456,0.585005,0.12000921855100456,0
p1ulv6115_load_p1ulv6115,p1ulv6115_load_p1ulv6115,SPOT,0,A,,,p1ulv6115_load_p1ulv6115,PQ,50.0,50.0,0.560005,0.11488066330143384,0.560005,0.11488066330143384,0
p1ulv6116_load_p1ulv6116,p1ulv6116_load_p1ulv6116,SPOT,0,A,,,p1ulv6116_load_p1ulv6116,PQ,50.0,50.0,0.560005,0.11488066330143384,0.560005,0.11488066330143384,0
p1ulv6117_load_p1ulv6117,p1ulv6117_load_p1ulv6117,SPOT,0,A,,,p1ulv6117_load_p1ulv6117,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv6117_load_p1ulv6118,p1ulv6117_load_p1ulv6118,SPOT,0,A,,,p1ulv6117_load_p1ulv6118,PQ,50.0,50.0,0.4750045,0.09495221219715139,0.4750045,0.09495221219715139,0
p1ulv6119_load_p1ulv6119,p1ulv6119_load_p1ulv6119,SPOT,0,A,,,p1ulv6119_load_p1ulv6119,PQ,50.0,50.0,0.4700045,0.09494551206520921,0.4700045,0.09494551206520921,0
p1ulv6120_load_p1ulv6120,p1ulv6120_load_p1ulv6120,SPOT,0,A,,,p1ulv6120_load_p1ulv6120,PQ,50.0,50.0,0.9100100000000001,0.18478541176355026,0.9100100000000001,0.18478541176355026,0
p1ulv6121_load_p1ulv6121,p1ulv6121_load_p1ulv6121,SPOT,0,A,,,p1ulv6121_load_p1ulv6121,PQ,50.0,50.0,0.640005,0.12995855809906592,0.640005,0.12995855809906592,0
p1ulv6122_load_p1ulv6122,p1ulv6122_load_p1ulv6122,SPOT,0,A,,,p1ulv6122_load_p1ulv6122,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv6123_load_p1ulv6123,p1ulv6123_load_p1ulv6123,SPOT,0,A,,,p1ulv6123_load_p1ulv6123,PQ,50.0,50.0,0.645005,0.12995790014778485,0.645005,0.12995790014778485,0
p1ulv6124_load_p1ulv6124,p1ulv6124_load_p1ulv6124,SPOT,0,A,,,p1ulv6124_load_p1ulv6124,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv6125_load_p1ulv6125,p1ulv6125_load_p1ulv6125,SPOT,0,A,,,p1ulv6125_load_p1ulv6125,PQ,50.0,50.0,0.80001,0.16494369115858587,0.80001,0.16494369115858587,0
p1ulv6126_load_p1ulv6126,p1ulv6126_load_p1ulv6126,SPOT,0,A,,,p1ulv6126_load_p1ulv6126,PQ,50.0,50.0,0.615005,0.12488209158321581,0.615005,0.12488209158321581,0
p1ulv6127_load_p1ulv6127,p1ulv6127_load_p1ulv6127,SPOT,0,A,,,p1ulv6127_load_p1ulv6127,PQ,50.0,50.0,0.630005,0.12989256402840574,0.630005,0.12989256402840574,0
p1ulv6128_load_p1ulv6128,p1ulv6128_load_p1ulv6128,SPOT,0,A,,,p1ulv6128_load_p1ulv6128,PQ,50.0,50.0,0.6750050000000001,0.13493181221259629,0.6750050000000001,0.13493181221259629,0
p1ulv6129_load_p1ulv6129,p1ulv6129_load_p1ulv6129,SPOT,0,A,,,p1ulv6129_load_p1ulv6129,PQ,50.0,50.0,0.645005,0.12995790014778485,0.645005,0.12995790014778485,0
p1ulv6130_load_p1ulv6130,p1ulv6130_load_p1ulv6130,SPOT,0,A,,,p1ulv6130_load_p1ulv6130,PQ,50.0,50.0,0.600005,0.11993949968758576,0.600005,0.11993949968758576,0
p1ulv6130_load_p1ulv6131,p1ulv6130_load_p1ulv6131,SPOT,0,A,,,p1ulv6130_load_p1ulv6131,PQ,50.0,50.0,0.580005,0.1198828248936059,0.580005,0.1198828248936059,0
p1ulv6132_load_p1ulv6132,p1ulv6132_load_p1ulv6132,SPOT,0,A,,,p1ulv6132_load_p1ulv6132,PQ,50.0,50.0,0.535005,0.11002923262326188,0.535005,0.11002923262326188,0
p1ulv6133_load_p1ulv6133,p1ulv6133_load_p1ulv6133,SPOT,0,A,,,p1ulv6133_load_p1ulv6133,PQ,50.0,50.0,0.5300050000000001,0.11009305635610006,0.5300050000000001,0.11009305635610006,0
p1ulv6134_load_p1ulv6134,p1ulv6134_load_p1ulv6134,SPOT,0,A,,,p1ulv6134_load_p1ulv6134,PQ,50.0,50.0,0.485005,0.09999689370179113,0.485005,0.09999689370179113,0
p1ulv6135_load_p1ulv6135,p1ulv6135_load_p1ulv6135,SPOT,0,A,,,p1ulv6135_load_p1ulv6135,PQ,50.0,50.0,0.4600045,0.09507959228587809,0.4600045,0.09507959228587809,0
p1ulv6136_load_p1ulv6136,p1ulv6136_load_p1ulv6136,SPOT,0,A,,,p1ulv6136_load_p1ulv6136,PQ,50.0,50.0,0.80501,0.16514153045827676,0.80501,0.16514153045827676,0
p1ulv6136_load_p1ulv6137,p1ulv6136_load_p1ulv6137,SPOT,0,A,,,p1ulv6136_load_p1ulv6137,PQ,50.0,50.0,0.83001,0.16983919678061932,0.83001,0.16983919678061932,0
p1ulv6138_load_p1ulv6138,p1ulv6138_load_p1ulv6138,SPOT,0,A,,,p1ulv6138_load_p1ulv6138,PQ,50.0,50.0,0.83501,0.1699924274079695,0.83501,0.1699924274079695,0
p1ulv6139_load_p1ulv6139,p1ulv6139_load_p1ulv6139,SPOT,0,A,,,p1ulv6139_load_p1ulv6139,PQ,50.0,50.0,0.9000100000000001,0.18509623209738593,0.9000100000000001,0.18509623209738593,0
p1ulv6139_load_p1ulv6140,p1ulv6139_load_p1ulv6140,SPOT,0,A,,,p1ulv6139_load_p1ulv6140,PQ,50.0,50.0,0.93501,0.18986187827940035,0.93501,0.18986187827940035,0
p1ulv6141_load_p1ulv6141,p1ulv6141_load_p1ulv6141,SPOT,0,A,,,p1ulv6141_load_p1ulv6141,PQ,50.0,50.0,0.96001,0.19493834479525046,0.96001,0.19493834479525046,0
p1ulv6142_load_p1ulv6142,p1ulv6142_load_p1ulv6142,SPOT,0,A,,,p1ulv6142_load_p1ulv6142,PQ,50.0,50.0,1.08001,0.21986984769629242,1.08001,0.21986984769629242,0
p1ulv6143_load_p1ulv6143,p1ulv6143_load_p1ulv6143,SPOT,0,A,,,p1ulv6143_load_p1ulv6143,PQ,50.0,50.0,1.285015,0.2602602892495575,1.285015,0.2602602892495575,0
p1ulv6144_load_p1ulv6144,p1ulv6144_load_p1ulv6144,SPOT,0,A,,,p1ulv6144_load_p1ulv6144,PQ,50.0,50.0,0.645005,0.12995790014778485,0.645005,0.12995790014778485,0
p1ulv6145_load_p1ulv6145,p1ulv6145_load_p1ulv6145,SPOT,0,A,,,p1ulv6145_load_p1ulv6145,PQ,50.0,50.0,0.735005,0.15001656017253706,0.735005,0.15001656017253706,0
p1ulv6146_load_p1ulv6146,p1ulv6146_load_p1ulv6146,SPOT,0,C,,,p1ulv6146_load_p1ulv6146,PQ,50.0,50.0,1.02501,0.20974069600619585,1.02501,0.20974069600619585,0
p1ulv6146_load_p1ulv6147,p1ulv6146_load_p1ulv6147,SPOT,0,C,,,p1ulv6146_load_p1ulv6147,PQ,50.0,50.0,1.09001,0.22019269518951132,1.09001,0.22019269518951132,0
p1ulv6148_load_p1ulv6148,p1ulv6148_load_p1ulv6148,SPOT,0,A,,,p1ulv6148_load_p1ulv6148,PQ,50.0,50.0,1.680015,0.34026154546335674,1.680015,0.34026154546335674,0
p1ulv6149_load_p1ulv6149,p1ulv6149_load_p1ulv6149,SPOT,0,A,,,p1ulv6149_load_p1ulv6149,PQ,50.0,50.0,0.7800100000000001,0.160012975208706,0.7800100000000001,0.160012975208706,0
p1ulv6150_load_p1ulv6150,p1ulv6150_load_p1ulv6150,SPOT,0,B,,,p1ulv6150_load_p1ulv6150,PQ,50.0,50.0,0.740005,0.14987678380884176,0.740005,0.14987678380884176,0
p1ulv6151_load_p1ulv6151,p1ulv6151_load_p1ulv6151,SPOT,0,B,,,p1ulv6151_load_p1ulv6151,PQ,50.0,50.0,0.640005,0.12995855809906592,0.640005,0.12995855809906592,0
p1ulv6152_load_p1ulv6152,p1ulv6152_load_p1ulv6152,SPOT,0,A,,,p1ulv6152_load_p1ulv6152,PQ,50.0,50.0,0.81501,0.1650679084223,0.81501,0.1650679084223,0
p1ulv6153_load_p1ulv6153,p1ulv6153_load_p1ulv6153,SPOT,0,A,,,p1ulv6153_load_p1ulv6153,PQ,50.0,50.0,0.85501,0.17495477360441117,0.85501,0.17495477360441117,0
p1ulv6154_load_p1ulv6154,p1ulv6154_load_p1ulv6154,SPOT,0,A,,,p1ulv6154_load_p1ulv6154,PQ,50.0,50.0,0.685005,0.14016782808726178,0.685005,0.14016782808726178,0
p1ulv6155_load_p1ulv6155,p1ulv6155_load_p1ulv6155,SPOT,0,A,,,p1ulv6155_load_p1ulv6155,PQ,50.0,50.0,0.96501,0.19494147098176193,0.96501,0.19494147098176193,0
p1ulv6156_load_p1ulv6156,p1ulv6156_load_p1ulv6156,SPOT,0,A,,,p1ulv6156_load_p1ulv6156,PQ,50.0,50.0,1.13501,0.22987905269677025,1.13501,0.22987905269677025,0
p1ulv6157_load_p1ulv6157,p1ulv6157_load_p1ulv6157,SPOT,0,A,,,p1ulv6157_load_p1ulv6157,PQ,50.0,50.0,0.7750100000000001,0.16018894340702838,0.7750100000000001,0.16018894340702838,0
p1ulv6158_load_p1ulv6158,p1ulv6158_load_p1ulv6158,SPOT,0,A,,,p1ulv6158_load_p1ulv6158,PQ,50.0,50.0,0.730005,0.150132970647273,0.730005,0.150132970647273,0
p1ulv6158_load_p1ulv6159,p1ulv6158_load_p1ulv6159,SPOT,0,A,,,p1ulv6158_load_p1ulv6159,PQ,50.0,50.0,0.680005,0.13984996089752658,0.680005,0.13984996089752658,0
p1ulv6160_load_p1ulv6160,p1ulv6160_load_p1ulv6160,SPOT,0,A,,,p1ulv6160_load_p1ulv6160,PQ,50.0,50.0,0.6600050000000001,0.13505225126346992,0.6600050000000001,0.13505225126346992,0
p1ulv6161_load_p1ulv6161,p1ulv6161_load_p1ulv6161,SPOT,0,A,,,p1ulv6161_load_p1ulv6161,PQ,50.0,50.0,0.585005,0.12000921855100456,0.585005,0.12000921855100456,0
p1ulv6162_load_p1ulv6162,p1ulv6162_load_p1ulv6162,SPOT,0,B,,,p1ulv6162_load_p1ulv6162,PQ,50.0,50.0,0.83501,0.1699924274079695,0.83501,0.1699924274079695,0
p1ulv6163_load_p1ulv6163,p1ulv6163_load_p1ulv6163,SPOT,0,B,,,p1ulv6163_load_p1ulv6163,PQ,50.0,50.0,0.630005,0.12989256402840574,0.630005,0.12989256402840574,0
p1ulv6164_load_p1ulv6164,p1ulv6164_load_p1ulv6164,SPOT,0,B,,,p1ulv6164_load_p1ulv6164,PQ,50.0,50.0,1.76002,0.3601407008564061,1.76002,0.3601407008564061,0
p1ulv6164_load_p1ulv6165,p1ulv6164_load_p1ulv6165,SPOT,0,B,,,p1ulv6164_load_p1ulv6165,PQ,50.0,50.0,1.415015,0.290279304258852,1.415015,0.290279304258852,0
p1ulv6166_load_p1ulv6166,p1ulv6166_load_p1ulv6166,SPOT,0,B,,,p1ulv6166_load_p1ulv6166,PQ,50.0,50.0,1.300015,0.26533666910116366,1.300015,0.26533666910116366,0
p1ulv6167_load_p1ulv6167,p1ulv6167_load_p1ulv6167,SPOT,0,B,,,p1ulv6167_load_p1ulv6167,PQ,50.0,50.0,1.07501,0.21997184965377958,1.07501,0.21997184965377958,0
p1ulv6168_load_p1ulv6168,p1ulv6168_load_p1ulv6168,SPOT,0,B,,,p1ulv6168_load_p1ulv6168,PQ,50.0,50.0,0.8700100000000001,0.17483381585216487,0.8700100000000001,0.17483381585216487,0
p1ulv6168_load_p1ulv6169,p1ulv6168_load_p1ulv6169,SPOT,0,B,,,p1ulv6168_load_p1ulv6169,PQ,50.0,50.0,1.19501,0.24514699235157983,1.19501,0.24514699235157983,0
p1ulv6170_load_p1ulv6170,p1ulv6170_load_p1ulv6170,SPOT,0,C,,,p1ulv6170_load_p1ulv6170,PQ,50.0,50.0,0.7800100000000001,0.160012975208706,0.7800100000000001,0.160012975208706,0
p1ulv6171_load_p1ulv6171,p1ulv6171_load_p1ulv6171,SPOT,0,C,,,p1ulv6171_load_p1ulv6171,PQ,50.0,50.0,0.605005,0.12505014348972168,0.605005,0.12505014348972168,0
p1ulv6172_load_p1ulv6172,p1ulv6172_load_p1ulv6172,SPOT,0,C,,,p1ulv6172_load_p1ulv6172,PQ,50.0,50.0,0.605005,0.12505014348972168,0.605005,0.12505014348972168,0
p1ulv6172_load_p1ulv6173,p1ulv6172_load_p1ulv6173,SPOT,0,C,,,p1ulv6172_load_p1ulv6173,PQ,50.0,50.0,0.4350045,0.08991227368976232,0.4350045,0.08991227368976232,0
